candidate_id,source_project,module,file,repo_url,commit_sha,branch,source_priority,primary_target_id,target_ids,operations,priorities,matched_keywords,max_match_score,validation_status,runtime_status
CAND-0094,ohwr_general_cores,lm32_interrupt_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0095,ohwr_general_cores,lm32_interrupt_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0096,ohwr_general_cores,lm32_interrupt_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0097,ohwr_general_cores,lm32_interrupt_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0098,ohwr_general_cores,lm32_interrupt_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0099,ohwr_general_cores,lm32_interrupt_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0100,ohwr_general_cores,lm32_jtag_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0101,ohwr_general_cores,lm32_jtag_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0102,ohwr_general_cores,lm32_jtag_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0103,ohwr_general_cores,lm32_load_store_unit,modules/wishbone/wb_lm32/src/lm32_load_store_unit.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-14,load_store_unit,P0,load store unit,12,not_run,discovery_candidate
CAND-0104,ohwr_general_cores,lm32_load_store_unit_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0105,ohwr_general_cores,lm32_load_store_unit_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0106,ohwr_general_cores,lm32_load_store_unit_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0107,ohwr_general_cores,lm32_load_store_unit_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0108,ohwr_general_cores,lm32_load_store_unit_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0109,ohwr_general_cores,lm32_load_store_unit_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0110,ohwr_general_cores,lm32_load_store_unit_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0111,ohwr_general_cores,lm32_load_store_unit_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-14,CPU-12;CPU-14,load_store_unit;register_rename_table,P0;P1,load store unit;rat,12,not_run,discovery_candidate
CAND-0112,ohwr_general_cores,lm32_mc_arithmetic_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0113,ohwr_general_cores,lm32_mc_arithmetic_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0114,ohwr_general_cores,lm32_mc_arithmetic_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0115,ohwr_general_cores,lm32_mc_arithmetic_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0116,ohwr_general_cores,lm32_mc_arithmetic_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0117,ohwr_general_cores,lm32_mc_arithmetic_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0118,ohwr_general_cores,lm32_mc_arithmetic_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0119,ohwr_general_cores,lm32_mc_arithmetic_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0120,ohwr_general_cores,lm32_shifter,modules/wishbone/wb_lm32/src/lm32_shifter.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,INT-05,INT-05,shift,P0,shifter,12,not_run,discovery_candidate
CAND-0121,ohwr_general_cores,lm32_top_full,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0122,ohwr_general_cores,lm32_top_full_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0123,ohwr_general_cores,lm32_top_medium,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0124,ohwr_general_cores,lm32_top_medium_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0125,ohwr_general_cores,lm32_top_medium_icache,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0126,ohwr_general_cores,lm32_top_medium_icache_debug,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0127,ohwr_general_cores,lm32_top_minimal,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0128,ohwr_general_cores,lm32_top_wr_node,modules/wishbone/wb_lm32/generated/lm32_allprofiles.v,https://gitlab.com/ohwr/project/general-cores.git,60fe3cb954f25e34a8e8ef61da2f1cee8cbcafd1,master,B,CPU-12,CPU-12,register_rename_table,P1,rat,8,not_run,discovery_candidate
CAND-0129,openpiton,async_fifo,piton/design/common/rtl/async_fifo.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-02,DF-01;DF-02,async_fifo;sync_fifo,P0,async fifo;sync fifo,20,not_run,discovery_candidate
CAND-0130,openpiton,bw_r_irf_72_2x1_mux,piton/design/chip/tile/sparc/exu/bw_r_irf/common/rtl/bw_r_irf_register.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0131,openpiton,bw_r_irf_72_4x1_mux,piton/design/chip/tile/sparc/exu/bw_r_irf/common/rtl/bw_r_irf_register.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0132,openpiton,bw_u1_muxi21_0p6x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0133,openpiton,bw_u1_muxi21_1x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0134,openpiton,bw_u1_muxi21_2x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0135,openpiton,bw_u1_muxi21_4x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0136,openpiton,bw_u1_muxi21_6x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0137,openpiton,bw_u1_muxi31d_4x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0138,openpiton,bw_u1_muxi41d_4x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0139,openpiton,bw_u1_muxi41d_6x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0140,openpiton,bw_u1_soffasr_2x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,INT-05,INT-05,shift,P0,asr,12,not_run,discovery_candidate
CAND-0141,openpiton,bw_u1_zzmulppmuxi21_2x,piton/design/chip/tile/common/rtl/u1.beh.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0142,openpiton,clk_mux,piton/design/chip/pll/rtl/clk_mux.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0143,openpiton,cpx_arbitrator,piton/design/chip/tile/rtl/cpx_arbitrator.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-12,CPU-12,register_rename_table,P1,rat,12,not_run,discovery_candidate
CAND-0144,openpiton,demux_process_pkt,piton/design/common/uart_pkttrace_dump/rtl/demux_process_pkt.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0145,openpiton,dp_mux2ds,piton/design/chip/tile/common/rtl/swrvr_dlib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0146,openpiton,dp_mux2es,piton/design/chip/tile/common/rtl/swrvr_dlib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0147,openpiton,dp_mux3ds,piton/design/chip/tile/common/rtl/swrvr_dlib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0148,openpiton,dp_mux4ds,piton/design/chip/tile/common/rtl/swrvr_dlib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0149,openpiton,dp_mux5ds,piton/design/chip/tile/common/rtl/swrvr_dlib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0150,openpiton,dp_mux8ds,piton/design/chip/tile/common/rtl/swrvr_dlib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0151,openpiton,l2_amo_alu,piton/design/chip/tile/l2/rtl/l2_amo_alu.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,MEM-26,MEM-26,atomic_memory_order_unit,P1,amo,12,not_run,discovery_candidate
CAND-0152,openpiton,l2_broadcast_counter,piton/design/chip/tile/l2/rtl/l2_broadcast_counter.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,INT-02,INT-02,add_with_carry_borrow,P1,adc,12,not_run,discovery_candidate
CAND-0153,openpiton,l2_broadcast_counter_wrap,piton/design/chip/tile/l2/rtl/l2_broadcast_counter_wrap.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,INT-02,INT-02,add_with_carry_borrow,P1,adc,12,not_run,discovery_candidate
CAND-0154,openpiton,l2_mshr_decoder,piton/design/chip/tile/l2/rtl/l2_mshr_decoder.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,MEM-16,MEM-16,mshr_miss_tracker,P0,mshr,12,not_run,discovery_candidate
CAND-0155,openpiton,l2_mshr_wrap,piton/design/chip/tile/l2/rtl/l2_mshr_wrap.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,MEM-16,MEM-16,mshr_miss_tracker,P0,mshr,12,not_run,discovery_candidate
CAND-0156,openpiton,lsu,piton/design/chip/tile/sparc/lsu/rtl/lsu.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,20,not_run,discovery_candidate
CAND-0157,openpiton,lsu_asi_decode,piton/design/chip/tile/sparc/lsu/rtl/lsu_asi_decode.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0158,openpiton,lsu_dc_parity_gen,piton/design/chip/tile/sparc/lsu/rtl/lsu_dc_parity_gen.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0159,openpiton,lsu_dcache_lfsr,piton/design/chip/tile/sparc/lsu/rtl/lsu_dcache_lfsr.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0160,openpiton,lsu_dctldp,piton/design/chip/tile/sparc/lsu/rtl/lsu_dctldp.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0161,openpiton,lsu_excpctl,piton/design/chip/tile/sparc/lsu/rtl/lsu_excpctl.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0162,openpiton,lsu_nospu_wrap,piton/design/chip/tile/sparc/lsu/rtl/lsu_nospu_wrap.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0163,openpiton,lsu_pcx_qmon,piton/design/chip/tile/sparc/lsu/rtl/lsu_pcx_qmon.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0164,openpiton,lsu_qctl1,piton/design/chip/tile/sparc/lsu/rtl/lsu_qctl1.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0165,openpiton,lsu_qdp1,piton/design/chip/tile/sparc/lsu/rtl/lsu_qdp1.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0166,openpiton,lsu_qdp2,piton/design/chip/tile/sparc/lsu/rtl/lsu_qdp2.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0167,openpiton,lsu_rrobin_picker2,piton/design/chip/tile/sparc/lsu/rtl/lsu_rrobin_picker2.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0168,openpiton,lsu_stb_ctl,piton/design/chip/tile/sparc/lsu/rtl/lsu_stb_ctl.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0169,openpiton,lsu_stb_ctldp,piton/design/chip/tile/sparc/lsu/rtl/lsu_stb_ctldp.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0170,openpiton,lsu_stb_rwctl,piton/design/chip/tile/sparc/lsu/rtl/lsu_stb_rwctl.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0171,openpiton,lsu_stb_rwdp,piton/design/chip/tile/sparc/lsu/rtl/lsu_stb_rwdp.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14,load_store_unit,P0,lsu,12,not_run,discovery_candidate
CAND-0172,openpiton,lsu_tlbdp,piton/design/chip/tile/sparc/lsu/rtl/lsu_tlbdp.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,CPU-14,CPU-14;CPU-18,load_store_unit;tlb,P0;P1,lsu;tlb,12,not_run,discovery_candidate
CAND-0173,openpiton,mul_mux2,piton/design/chip/tile/common/rtl/mul64.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
CAND-0174,openpiton,mux2ds,piton/design/chip/tile/common/rtl/swrvr_clib.v,https://github.com/PrincetonUniversity/openpiton.git,1c6bfd2d2ea53ddd7b6f933fa2d439d1a540e207,openpiton,B,DF-04,DF-04,mux,P0,mux,12,not_run,discovery_candidate
